Domain,Url,Url occurences,Common?,Domain Type
www.nytimes.com,https://www.nytimes.com/es/2024/07/16/espanol/democratas-elecciones-latinos-aborto.html,2,no,News
www.nytimes.com,https://www.nytimes.com/es/2024/07/16/espanol/democratas-elecciones-latinos-aborto.html,2,no,News
www.nytimes.com,https://www.nytimes.com/es/2024/06/25/espanol/aborto-roe-wade-embarazo-salud.html,4,no,News
www.nytimes.com,https://www.nytimes.com/es/2024/06/25/espanol/aborto-roe-wade-embarazo-salud.html,4,no,News
www.nytimes.com,https://www.nytimes.com/es/2024/10/08/espanol/estados-unidos/florida-encuestas-harris-trump.html,1,no,News
www.nytimes.com,https://www.nytimes.com/es/2024/10/08/espanol/estados-unidos/florida-encuestas-harris-trump.html,1,no,News
www.nytimes.com,https://www.nytimes.com/es/2024/10/18/espanol/opinion/harris-trump-carrera-electoral.html,1,no,News
www.nytimes.com,https://www.nytimes.com/es/2024/10/18/espanol/opinion/harris-trump-carrera-electoral.html,1,no,News
www.bbc.com,https://www.bbc.com/mundo/articles/cgl42nlj6r5o,3,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/cgl42nlj6r5o,3,yes,News
www.bbc.com,https://www.bbc.com/mundo/topics/c1v8en6r2qgt,3,yes,News
www.bbc.com,https://www.bbc.com/mundo/topics/c1v8en6r2qgt,3,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/cp35ejnj1leo,4,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/cp35ejnj1leo,4,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/c33vplxn64po,4,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/c33vplxn64po,4,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/cj31y87v582o,2,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/cj31y87v582o,2,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/cl40j1jn28jo,4,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/cl40j1jn28jo,4,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/czk0gnzd5eyo,3,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/czk0gnzd5eyo,3,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/cdx9ky4weyvo,3,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/cdx9ky4weyvo,3,yes,News
www.bbc.com,https://www.bbc.com/portuguese/articles/ce52523njv4o,3,yes,News
www.bbc.com,https://www.bbc.com/portuguese/articles/ce52523njv4o,3,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/cn49kgpenjlo,3,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/cn49kgpenjlo,3,yes,News
www.bbc.com,https://www.bbc.com/mundo/noticias-internacional-63499439,2,yes,News
www.bbc.com,https://www.bbc.com/mundo/noticias-internacional-63499439,2,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/clwwx4wne9lo,3,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/clwwx4wne9lo,3,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/c93pn7gdg4lo,2,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/c93pn7gdg4lo,2,yes,News
www.bbc.com,https://www.bbc.com/mundo/noticias-america-latina-61473371,1,yes,News
www.bbc.com,https://www.bbc.com/mundo/noticias-america-latina-61473371,1,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/c14ll14xm05o,1,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/c14ll14xm05o,1,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/cj62nrk0krno,1,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/cj62nrk0krno,1,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/cw4q1yqjej2o,2,yes,News
www.bbc.com,https://www.bbc.com/mundo/articles/cw4q1yqjej2o,2,yes,News
www.univision.com,https://www.univision.com/noticias/educacion/escribe-tu-zip-code-y-encuentra-tu-distrito-escolar,3,no,News
www.univision.com,https://www.univision.com/noticias/educacion/escribe-tu-zip-code-y-encuentra-tu-distrito-escolar,3,no,News
www.univision.com,https://www.univision.com/noticias/elecciones-en-estados-unidos-2024/por-que-el-washington-post-opto-por-no-respaldar-a-ningun-candidato-presidencial-por-primera-vez-en-decadas,2,no,News
www.univision.com,https://www.univision.com/noticias/elecciones-en-estados-unidos-2024/por-que-el-washington-post-opto-por-no-respaldar-a-ningun-candidato-presidencial-por-primera-vez-en-decadas,2,no,News
www.univision.com,https://www.univision.com/local/san-francisco-kdtv/politica-area-de-la-bahia/elecciones-en-estados-unidos-2024/elecciones-area-bahia-2024-propuestas-candidatos-comunidad-latina,1,no,News
www.univision.com,https://www.univision.com/local/san-francisco-kdtv/politica-area-de-la-bahia/elecciones-en-estados-unidos-2024/elecciones-area-bahia-2024-propuestas-candidatos-comunidad-latina,1,no,News
www.univision.com,https://www.univision.com/noticias/elecciones-en-estados-unidos-2024/asunto-estados-trump-aclara-posicion-relacion-aborto,2,no,News
www.univision.com,https://www.univision.com/noticias/elecciones-en-estados-unidos-2024/asunto-estados-trump-aclara-posicion-relacion-aborto,2,no,News
www.univision.com,https://www.univision.com/noticias/elecciones-en-estados-unidos-2024/historiador-acerto-ganador-9-de-10-ultimas-elecciones-anuncia-prediccion-2024,2,no,News
www.univision.com,https://www.univision.com/noticias/elecciones-en-estados-unidos-2024/historiador-acerto-ganador-9-de-10-ultimas-elecciones-anuncia-prediccion-2024,2,no,News
www.univision.com,https://www.univision.com/noticias/elecciones-en-estados-unidos-2024/aborto-tema-clave-elecciones-eeuu-2024-que-estados-votaran-medidas,2,no,News
www.univision.com,https://www.univision.com/noticias/elecciones-en-estados-unidos-2024/aborto-tema-clave-elecciones-eeuu-2024-que-estados-votaran-medidas,2,no,News
www.univision.com,https://www.univision.com/local/miami-wltv/votacion-anticipad-miami-dade-broward-horarios-donde-votar,1,no,News
www.univision.com,https://www.univision.com/local/miami-wltv/votacion-anticipad-miami-dade-broward-horarios-donde-votar,1,no,News
www.infobae.com,https://www.infobae.com/estados-unidos/2024/10/23/kamala-harris-critica-la-prohibicion-del-aborto-en-la-fase-final-de-su-campana/,1,no,News
www.infobae.com,https://www.infobae.com/estados-unidos/2024/10/23/kamala-harris-critica-la-prohibicion-del-aborto-en-la-fase-final-de-su-campana/,1,no,News
www.infobae.com,https://www.infobae.com/estados-unidos/2024/10/23/inicio-la-votacion-anticipada-en-west-virginia-donde-la-carrera-al-senado-es-clave-para-el-proximo-presidente/,3,no,News
www.infobae.com,https://www.infobae.com/estados-unidos/2024/10/23/inicio-la-votacion-anticipada-en-west-virginia-donde-la-carrera-al-senado-es-clave-para-el-proximo-presidente/,3,no,News
www.infobae.com,https://www.infobae.com/america/mexico/2020/09/29/140-diputadas-federales-trabajan-en-iniciativa-para-despenalizar-el-aborto-a-nivel-nacional/,1,no,News
www.infobae.com,https://www.infobae.com/america/mexico/2020/09/29/140-diputadas-federales-trabajan-en-iniciativa-para-despenalizar-el-aborto-a-nivel-nacional/,1,no,News
www.infobae.com,https://www.infobae.com/mexico/2024/10/05/diputados-de-jalisco-dan-luz-verde-a-la-despenalizacion-del-aborto/,1,no,News
www.infobae.com,https://www.infobae.com/mexico/2024/10/05/diputados-de-jalisco-dan-luz-verde-a-la-despenalizacion-del-aborto/,1,no,News
www.infobae.com,https://www.infobae.com/estados-unidos/2024/10/07/elecciones-estados-unidos-2024-los-candidatos-que-aparecen-en-las-boletas-presidenciales/,2,no,News
www.infobae.com,https://www.infobae.com/estados-unidos/2024/10/07/elecciones-estados-unidos-2024-los-candidatos-que-aparecen-en-las-boletas-presidenciales/,2,no,News
www.infobae.com,https://www.infobae.com/mexico/2023/03/12/morena-propuso-nueva-iniciativa-para-la-despenalizacion-del-aborto/,1,no,News
www.infobae.com,https://www.infobae.com/mexico/2023/03/12/morena-propuso-nueva-iniciativa-para-la-despenalizacion-del-aborto/,1,no,News
www.infobae.com,https://www.infobae.com/mexico/2024/10/15/a-favor-de-que-las-mujeres-decidan-clara-brugada-apoyara-la-despenalizacion-del-aborto-en-cdmx/,1,no,News
www.infobae.com,https://www.infobae.com/mexico/2024/10/15/a-favor-de-que-las-mujeres-decidan-clara-brugada-apoyara-la-despenalizacion-del-aborto-en-cdmx/,1,no,News
www.infobae.com,https://www.infobae.com/estados-unidos/2024/08/07/kamala-harris-y-tim-walz-lanzaron-su-campana-conjunta-en-filadelfia-con-la-defensa-de-la-libertad-como-eje-no-vamos-a-volver-atras/,1,no,News
www.infobae.com,https://www.infobae.com/estados-unidos/2024/08/07/kamala-harris-y-tim-walz-lanzaron-su-campana-conjunta-en-filadelfia-con-la-defensa-de-la-libertad-como-eje-no-vamos-a-volver-atras/,1,no,News
es-us.noticias.yahoo.com,https://es-us.noticias.yahoo.com/identifica-candidatos-estar%C3%A1n-boleta-electoral-200000797.html,3,no,News
es-us.noticias.yahoo.com,https://es-us.noticias.yahoo.com/identifica-candidatos-estar%C3%A1n-boleta-electoral-200000797.html,3,no,News
es-us.noticias.yahoo.com,https://es-us.noticias.yahoo.com/respaldo-beyonc%C3%A9-kamala-harris-mitin-055943080.html,1,no,News
es-us.noticias.yahoo.com,https://es-us.noticias.yahoo.com/respaldo-beyonc%C3%A9-kamala-harris-mitin-055943080.html,1,no,News
es-us.noticias.yahoo.com,https://es-us.noticias.yahoo.com/sorpresiva-decisi%C3%B3n-washington-post-respaldar%C3%A1-183557529.html,2,no,News
es-us.noticias.yahoo.com,https://es-us.noticias.yahoo.com/sorpresiva-decisi%C3%B3n-washington-post-respaldar%C3%A1-183557529.html,2,no,News
es-us.noticias.yahoo.com,https://es-us.noticias.yahoo.com/encuesta-cnn-harris-trump-mantienen-162928737.html,2,no,News
es-us.noticias.yahoo.com,https://es-us.noticias.yahoo.com/encuesta-cnn-harris-trump-mantienen-162928737.html,2,no,News
es-us.noticias.yahoo.com,https://es-us.noticias.yahoo.com/deportes/opinan-candidatos-presidencia-aborto-legal-154121123.html,3,no,News
es-us.noticias.yahoo.com,https://es-us.noticias.yahoo.com/deportes/opinan-candidatos-presidencia-aborto-legal-154121123.html,3,no,News
es-us.noticias.yahoo.com,https://es-us.noticias.yahoo.com/washington-post-elude-respaldar-candidato-181253339.html,2,no,News
es-us.noticias.yahoo.com,https://es-us.noticias.yahoo.com/washington-post-elude-respaldar-candidato-181253339.html,2,no,News
es-us.noticias.yahoo.com,https://es-us.noticias.yahoo.com/beyonc%C3%A9-impulso-candidatura-harris-m%C3%ADtin-034655899.html,1,no,News
es-us.noticias.yahoo.com,https://es-us.noticias.yahoo.com/beyonc%C3%A9-impulso-candidatura-harris-m%C3%ADtin-034655899.html,1,no,News
es-us.noticias.yahoo.com,https://es-us.noticias.yahoo.com/ganar%C3%A1-elecciones-presidenciales-estados-unidos-175023879.html,2,no,News
es-us.noticias.yahoo.com,https://es-us.noticias.yahoo.com/ganar%C3%A1-elecciones-presidenciales-estados-unidos-175023879.html,2,no,News
es-us.noticias.yahoo.com,https://es-us.noticias.yahoo.com/vertiginosa-carrera-electoral-ee-uu-011300112.html,2,no,News
es-us.noticias.yahoo.com,https://es-us.noticias.yahoo.com/vertiginosa-carrera-electoral-ee-uu-011300112.html,2,no,News
spanish.nycvotes.org,https://spanish.nycvotes.org/how-to-vote/register-to-vote/,4,no,Organization
spanish.nycvotes.org,https://spanish.nycvotes.org/how-to-vote/register-to-vote/,4,no,Organization
spanish.nycvotes.org,https://spanish.nycvotes.org/,1,no,Organization
spanish.nycvotes.org,https://spanish.nycvotes.org/,1,no,Organization
spanish.nycvotes.org,https://spanish.nycvotes.org/how-to-vote/election-day/,2,no,Organization
spanish.nycvotes.org,https://spanish.nycvotes.org/how-to-vote/election-day/,2,no,Organization
spanish.nycvotes.org,https://spanish.nycvotes.org/whats-on-the-ballot/2024-state-and-federal-primary-election/compare-candidates/,3,no,Organization
spanish.nycvotes.org,https://spanish.nycvotes.org/whats-on-the-ballot/2024-state-and-federal-primary-election/compare-candidates/,3,no,Organization
spanish.nycvotes.org,https://spanish.nycvotes.org/whats-on-the-ballot/2023-general-election/city-council/profile/?candidateId=1996&electionCycle=2023&districtID=49&boroughCode=%20&officeType=5&partyId=D&bannerTitle=Kamillah%20Hanks&geoAreaAbbr=&officelevel=1,1,no,Organization
spanish.nycvotes.org,https://spanish.nycvotes.org/whats-on-the-ballot/2023-general-election/city-council/profile/?candidateId=1996&electionCycle=2023&districtID=49&boroughCode=%20&officeType=5&partyId=D&bannerTitle=Kamillah%20Hanks&geoAreaAbbr=&officelevel=1,1,no,Organization
spanish.nycvotes.org,https://spanish.nycvotes.org/how-to-vote/ranked-choice-voting/,2,no,Organization
spanish.nycvotes.org,https://spanish.nycvotes.org/how-to-vote/ranked-choice-voting/,2,no,Organization
spanish.nycvotes.org,https://spanish.nycvotes.org/how-to-vote/ranked-choice-voting/how-votes-are-counted/,1,no,Organization
spanish.nycvotes.org,https://spanish.nycvotes.org/how-to-vote/ranked-choice-voting/how-votes-are-counted/,1,no,Organization
spanish.nycvotes.org,https://spanish.nycvotes.org/how-to-vote/elections-calendar/,1,no,Organization
spanish.nycvotes.org,https://spanish.nycvotes.org/how-to-vote/elections-calendar/,1,no,Organization
spanish.nycvotes.org,https://spanish.nycvotes.org/how-to-vote/,1,no,Organization
spanish.nycvotes.org,https://spanish.nycvotes.org/how-to-vote/,1,no,Organization
www.sos.wa.gov,https://www.sos.wa.gov/es/elections/elections-calendar/fechas-y-plazos,7,yes,Government
www.sos.wa.gov,https://www.sos.wa.gov/es/elections/elections-calendar/fechas-y-plazos,7,yes,Government
www.sos.wa.gov,https://www.sos.wa.gov/es/elections/voters/helpful-information/preguntas-frecuentes-sobre-las-elecciones-por-correo,4,yes,Government
www.sos.wa.gov,https://www.sos.wa.gov/es/elections/voters/helpful-information/preguntas-frecuentes-sobre-las-elecciones-por-correo,4,yes,Government
www.sos.wa.gov,https://www.sos.wa.gov/es/elections/voters/helpful-information/colegio-electoral,2,yes,Government
www.sos.wa.gov,https://www.sos.wa.gov/es/elections/voters/helpful-information/colegio-electoral,2,yes,Government
www.sos.wa.gov,https://www.sos.wa.gov/es/elecciones,1,yes,Government
www.sos.wa.gov,https://www.sos.wa.gov/es/elecciones,1,yes,Government
calmatters.org,https://calmatters.org/calmatters-en-espanol/2024/10/democratas-contiendas-derecho-aborto-amenazado-boleta-electoral-candidatos-california/,5,no,Nonprofit
calmatters.org,https://calmatters.org/calmatters-en-espanol/2024/10/democratas-contiendas-derecho-aborto-amenazado-boleta-electoral-candidatos-california/,5,no,Nonprofit
calmatters.org,https://calmatters.org/es/guia-para-votantes-de-california-2024/senado-estatal/,1,no,Nonprofit
calmatters.org,https://calmatters.org/es/guia-para-votantes-de-california-2024/senado-estatal/,1,no,Nonprofit
calmatters.org,https://calmatters.org/es/guia-para-votantes-de-california-2024/busqueda-de-papeletas-locales/,5,no,Nonprofit
calmatters.org,https://calmatters.org/es/guia-para-votantes-de-california-2024/busqueda-de-papeletas-locales/,5,no,Nonprofit
calmatters.org,https://calmatters.org/es/guia-para-votantes-de-california-2024/,4,no,Nonprofit
calmatters.org,https://calmatters.org/es/guia-para-votantes-de-california-2024/,4,no,Nonprofit
calmatters.org,https://calmatters.org/es/guia-para-votantes-de-california-2024/proposiciones/,1,no,Nonprofit
calmatters.org,https://calmatters.org/es/guia-para-votantes-de-california-2024/proposiciones/,1,no,Nonprofit
calmatters.org,https://calmatters.org/es/guia-para-votantes-de-california-2024/casa-de-representantes/,3,no,Nonprofit
calmatters.org,https://calmatters.org/es/guia-para-votantes-de-california-2024/casa-de-representantes/,3,no,Nonprofit
calmatters.org,https://calmatters.org/calmatters-en-espanol/2024/08/kamala-harris-aborto-elecciones-california-candidata-derechos-planned-parenthood/,4,no,Nonprofit
calmatters.org,https://calmatters.org/calmatters-en-espanol/2024/08/kamala-harris-aborto-elecciones-california-candidata-derechos-planned-parenthood/,4,no,Nonprofit
calmatters.org,https://calmatters.org/es/guia-para-votantes-de-california-2024/senado-estadounidense/,2,no,Nonprofit
calmatters.org,https://calmatters.org/es/guia-para-votantes-de-california-2024/senado-estadounidense/,2,no,Nonprofit
calmatters.org,https://calmatters.org/calmatters-en-espanol/2024/10/republicanos-california-congreso-resultados-elecciones-presidenciales-certificacion/,1,no,Nonprofit
calmatters.org,https://calmatters.org/calmatters-en-espanol/2024/10/republicanos-california-congreso-resultados-elecciones-presidenciales-certificacion/,1,no,Nonprofit
www.instagram.com,https://www.instagram.com/votolatino/p/C8mrXK_Ag3L/,1,no,Social Media
www.instagram.com,https://www.instagram.com/votolatino/p/C8mrXK_Ag3L/,1,no,Social Media
www.instagram.com,https://www.instagram.com/olaazulswimwear/?hl=en,1,no,Social Media
www.instagram.com,https://www.instagram.com/olaazulswimwear/?hl=en,1,no,Social Media
www.instagram.com,https://www.instagram.com/olaazulswimwear/reel/DAhXHUlRcdE/,1,no,Social Media
www.instagram.com,https://www.instagram.com/olaazulswimwear/reel/DAhXHUlRcdE/,1,no,Social Media
www.instagram.com,https://www.instagram.com/viniciocastillopolitico/p/C4n5hzjRQB9/,1,no,Social Media
www.instagram.com,https://www.instagram.com/viniciocastillopolitico/p/C4n5hzjRQB9/,1,no,Social Media
www.instagram.com,https://www.instagram.com/p/C7xCWdpsCAd/,1,no,Social Media
www.instagram.com,https://www.instagram.com/p/C7xCWdpsCAd/,1,no,Social Media
www.instagram.com,https://www.instagram.com/adn40mx/reel/DBSOofZCAip/,1,no,Social Media
www.instagram.com,https://www.instagram.com/adn40mx/reel/DBSOofZCAip/,1,no,Social Media
www.instagram.com,https://www.instagram.com/rojabhaskar_/p/C_3rPvpT7Bu/,1,no,Social Media
www.instagram.com,https://www.instagram.com/rojabhaskar_/p/C_3rPvpT7Bu/,1,no,Social Media
www.instagram.com,https://www.instagram.com/luisabinader/reel/C5et0aexyGH/,1,no,Social Media
www.instagram.com,https://www.instagram.com/luisabinader/reel/C5et0aexyGH/,1,no,Social Media
www.instagram.com,https://www.instagram.com/rdesprovida/reel/C6r4hXlLwxj/?locale=zh-TW,1,no,Social Media
www.instagram.com,https://www.instagram.com/rdesprovida/reel/C6r4hXlLwxj/?locale=zh-TW,1,no,Social Media
www.instagram.com,https://www.instagram.com/unidosxlavida/?hl=en,1,no,Social Media
www.instagram.com,https://www.instagram.com/unidosxlavida/?hl=en,1,no,Social Media
www.instagram.com,https://www.instagram.com/olaazulswimwear/p/CtWjOZLunmW/,1,no,Social Media
www.instagram.com,https://www.instagram.com/olaazulswimwear/p/CtWjOZLunmW/,1,no,Social Media
www.instagram.com,https://www.instagram.com/olaazulswimwear/reel/DBXfF4RRLSf/,1,no,Social Media
www.instagram.com,https://www.instagram.com/olaazulswimwear/reel/DBXfF4RRLSf/,1,no,Social Media
www.instagram.com,https://www.instagram.com/ob_laolaazul/,1,no,Social Media
www.instagram.com,https://www.instagram.com/ob_laolaazul/,1,no,Social Media
www.instagram.com,https://www.instagram.com/rdesprovida/?hl=en,1,no,Social Media
www.instagram.com,https://www.instagram.com/rdesprovida/?hl=en,1,no,Social Media
www.elections.virginia.gov,https://www.elections.virginia.gov/media/candidatesandpacs/2024-candidate-bulletins/translations/2023-11-05-Presidential-Independent-and-Third-Party-Candidates-Bulletin_FINAL_ES.pdf,5,yes,Government
www.elections.virginia.gov,https://www.elections.virginia.gov/media/candidatesandpacs/2024-candidate-bulletins/translations/2023-11-05-Presidential-Independent-and-Third-Party-Candidates-Bulletin_FINAL_ES.pdf,5,yes,Government
www.elections.virginia.gov,https://www.elections.virginia.gov/media/formswarehouse/2024-voter-outreach/voter-pocket-guide/11.5.24-VPG_Spanish_BW.pdf,1,yes,Government
www.elections.virginia.gov,https://www.elections.virginia.gov/media/formswarehouse/2024-voter-outreach/voter-pocket-guide/11.5.24-VPG_Spanish_BW.pdf,1,yes,Government
www.elections.virginia.gov,https://www.elections.virginia.gov/media/formswarehouse/absentee-voting/applications/SBE-701-703rev7.022_SPA.pdf,4,yes,Government
www.elections.virginia.gov,https://www.elections.virginia.gov/media/formswarehouse/absentee-voting/applications/SBE-701-703rev7.022_SPA.pdf,4,yes,Government
www.elections.virginia.gov,https://www.elections.virginia.gov/LocalGR?lang=es,1,yes,Government
www.elections.virginia.gov,https://www.elections.virginia.gov/LocalGR?lang=es,1,yes,Government
www.elections.virginia.gov,https://www.elections.virginia.gov/casting-a-ballot/polling-place-lookup/,1,yes,Government
www.elections.virginia.gov,https://www.elections.virginia.gov/casting-a-ballot/polling-place-lookup/,1,yes,Government
www.brennancenter.org,https://www.brennancenter.org/es/series/los-rumores-sobre-las-elecciones-de-2024,3,no,Nonprofit
www.brennancenter.org,https://www.brennancenter.org/es/series/los-rumores-sobre-las-elecciones-de-2024,3,no,Nonprofit
www.brennancenter.org,https://www.brennancenter.org/es/elecciones-2024,3,no,Nonprofit
www.brennancenter.org,https://www.brennancenter.org/es/elecciones-2024,3,no,Nonprofit
www.brennancenter.org,https://www.brennancenter.org/es/our-work/analysis-opinion/tras-los-nuevos-distritos-electorales-esta-es-la-manera-en-que-cada,2,no,Nonprofit
www.brennancenter.org,https://www.brennancenter.org/es/our-work/analysis-opinion/tras-los-nuevos-distritos-electorales-esta-es-la-manera-en-que-cada,2,no,Nonprofit
www.brennancenter.org,https://www.brennancenter.org/node/10971,1,no,Nonprofit
www.brennancenter.org,https://www.brennancenter.org/node/10971,1,no,Nonprofit
www.brennancenter.org,https://www.brennancenter.org/es/our-work/research-reports/como-se-certifican-resultados-elecciones-rumores-electorales,2,no,Nonprofit
www.brennancenter.org,https://www.brennancenter.org/es/our-work/research-reports/como-se-certifican-resultados-elecciones-rumores-electorales,2,no,Nonprofit
www.brennancenter.org,https://www.brennancenter.org/node/10883,1,no,Nonprofit
www.brennancenter.org,https://www.brennancenter.org/node/10883,1,no,Nonprofit
www.brennancenter.org,https://www.brennancenter.org/es/our-work/analysis-opinion/autoridades-electorales-no-pueden-ir-en-contra-certificacion-elecciones,1,no,Nonprofit
www.brennancenter.org,https://www.brennancenter.org/es/our-work/analysis-opinion/autoridades-electorales-no-pueden-ir-en-contra-certificacion-elecciones,1,no,Nonprofit
www.brennancenter.org,https://www.brennancenter.org/es/our-work/analysis-opinion/campanas-politicas-estados-unidos-gasto-internet-2024,1,no,Nonprofit
www.brennancenter.org,https://www.brennancenter.org/es/our-work/analysis-opinion/campanas-politicas-estados-unidos-gasto-internet-2024,1,no,Nonprofit
www.usa.gov,https://www.usa.gov/es/agregar-candidato-boleta-votacion,4,no,Government
www.usa.gov,https://www.usa.gov/es/agregar-candidato-boleta-votacion,4,no,Government
www.usa.gov,https://www.usa.gov/es/proceso-eleccion-presidencial,7,no,Government
www.usa.gov,https://www.usa.gov/es/proceso-eleccion-presidencial,7,no,Government
www.usa.gov,https://www.usa.gov/es/cuando-votar,4,no,Government
www.usa.gov,https://www.usa.gov/es/cuando-votar,4,no,Government
www.usa.gov,https://www.usa.gov/es/como-votar-en-estados-unidos,4,no,Government
www.usa.gov,https://www.usa.gov/es/como-votar-en-estados-unidos,4,no,Government
www.usa.gov,https://www.usa.gov/es/averigue-si-esta-registrado-para-votar,3,no,Government
www.usa.gov,https://www.usa.gov/es/averigue-si-esta-registrado-para-votar,3,no,Government
www.usa.gov,https://www.usa.gov/es/encontrar-centro-de-votacion,3,no,Government
www.usa.gov,https://www.usa.gov/es/encontrar-centro-de-votacion,3,no,Government
www.usa.gov,https://www.usa.gov/es/votar-dia-elecciones,3,no,Government
www.usa.gov,https://www.usa.gov/es/votar-dia-elecciones,3,no,Government
www.usa.gov,https://www.usa.gov/es/informacion-sobre-candidatos,2,no,Government
www.usa.gov,https://www.usa.gov/es/informacion-sobre-candidatos,2,no,Government
www.usa.gov,https://www.usa.gov/es/votar-partido-de-registro-electoral,2,no,Government
www.usa.gov,https://www.usa.gov/es/votar-partido-de-registro-electoral,2,no,Government
www.usa.gov,https://www.usa.gov/es/elecciones-presidenciales-estados-unidos,2,no,Government
www.usa.gov,https://www.usa.gov/es/elecciones-presidenciales-estados-unidos,2,no,Government
www.usa.gov,https://www.usa.gov/es/voto-ausente,2,no,Government
www.usa.gov,https://www.usa.gov/es/voto-ausente,2,no,Government
www.usa.gov,https://www.usa.gov/es/candidatos-guias-votar-boletas-muestra,3,no,Government
www.usa.gov,https://www.usa.gov/es/candidatos-guias-votar-boletas-muestra,3,no,Government
www.usa.gov,https://www.usa.gov/es/agencias/senado-de-estados-unidos,2,no,Government
www.usa.gov,https://www.usa.gov/es/agencias/senado-de-estados-unidos,2,no,Government
www.usa.gov,https://www.usa.gov/es/resultados-elecciones-estados-unidos,2,no,Government
www.usa.gov,https://www.usa.gov/es/resultados-elecciones-estados-unidos,2,no,Government
www.usa.gov,https://www.usa.gov/es/voto-por-adelantado,3,no,Government
www.usa.gov,https://www.usa.gov/es/voto-por-adelantado,3,no,Government
www.usa.gov,https://www.usa.gov/es/agencias/camara-de-representantes-de-estados-unidos,3,no,Government
www.usa.gov,https://www.usa.gov/es/agencias/camara-de-representantes-de-estados-unidos,3,no,Government
www.usa.gov,https://www.usa.gov/election-day,1,no,Government
www.usa.gov,https://www.usa.gov/election-day,1,no,Government
www.usa.gov,https://www.usa.gov/es/oficina-elecciones-estatal-local,4,no,Government
www.usa.gov,https://www.usa.gov/es/oficina-elecciones-estatal-local,4,no,Government
www.usa.gov,https://www.usa.gov/es/registro-inscripcion-votar,3,no,Government
www.usa.gov,https://www.usa.gov/es/registro-inscripcion-votar,3,no,Government
www.usa.gov,https://www.usa.gov/es/registro-votar-estados-unidos,4,no,Government
www.usa.gov,https://www.usa.gov/es/registro-votar-estados-unidos,4,no,Government
www.usa.gov,https://www.usa.gov/es/votaciones-y-elecciones,3,no,Government
www.usa.gov,https://www.usa.gov/es/votaciones-y-elecciones,3,no,Government
www.usa.gov,https://www.usa.gov/es/elecciones-presidenciales-generales,1,no,Government
www.usa.gov,https://www.usa.gov/es/elecciones-presidenciales-generales,1,no,Government
www.usa.gov,https://www.usa.gov/es/articulos/guia-para-votar-2024,3,no,Government
www.usa.gov,https://www.usa.gov/es/articulos/guia-para-votar-2024,3,no,Government
www.usa.gov,https://www.usa.gov/es/colegio-electoral,1,no,Government
www.usa.gov,https://www.usa.gov/es/colegio-electoral,1,no,Government
www.usa.gov,https://www.usa.gov/es/leyes-federales-financiamiento-candidatos,2,no,Government
www.usa.gov,https://www.usa.gov/es/leyes-federales-financiamiento-candidatos,2,no,Government
www.usa.gov,https://www.usa.gov/es/actualizar-registro-electoral,2,no,Government
www.usa.gov,https://www.usa.gov/es/actualizar-registro-electoral,2,no,Government
www.usa.gov,https://www.usa.gov/es/convenciones-nacionales,1,no,Government
www.usa.gov,https://www.usa.gov/es/convenciones-nacionales,1,no,Government
www.usa.gov,https://www.usa.gov/es/elecciones-legislativas-estatales-y-locales,1,no,Government
www.usa.gov,https://www.usa.gov/es/elecciones-legislativas-estatales-y-locales,1,no,Government
www.usa.gov,https://www.usa.gov/es/solicitar-tarjeta-registro-electoral,2,no,Government
www.usa.gov,https://www.usa.gov/es/solicitar-tarjeta-registro-electoral,2,no,Government
www.usa.gov,https://www.usa.gov/es/requisitos-votar,1,no,Government
www.usa.gov,https://www.usa.gov/es/requisitos-votar,1,no,Government
www.lanacion.com.ar,https://www.lanacion.com.ar/estados-unidos/quien-gana-las-elecciones-en-eeuu-2024-asi-estan-las-encuestas-entre-trump-y-kamala-harris-hoy-nid25102024/,3,no,News
www.lanacion.com.ar,https://www.lanacion.com.ar/estados-unidos/quien-gana-las-elecciones-en-eeuu-2024-asi-estan-las-encuestas-entre-trump-y-kamala-harris-hoy-nid25102024/,3,no,News
